Pinecreek,Minnesota,3425,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,286
Metaline Falls,Washington,3025,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,112
Oroville,Washington,3019,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,1273
Presidio,Texas,2403,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,663
Roma,Texas,2310,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicles,61584
Sault Sainte Marie,Michigan,3803,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,46024
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Trains,316
Sarles,North Dakota,3409,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,67
Skagway,Alaska,3103,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,1104
Madawaska,Maine,109,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,161
Wildhorse,Montana,3323,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,428
Ogdensburg,New York,701,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,36090
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Buses,9
Detroit,Michigan,3801,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,7142
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Buses,2
San Luis,Arizona,2608,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,710
Grand Portage,Minnesota,3613,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,11827
El Paso,Texas,2402,US-Mexico Border,02/01/2018 12:00:00 AM,Rail Containers Full,2624
Westhope,North Dakota,3419,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,608
Sault Sainte Marie,Michigan,3803,US-Canada Border,02/01/2018 12:00:00 AM,Buses,56
Del Bonita,Montana,3322,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,30
Alexandria Bay,New York,708,US-Canada Border,02/01/2018 12:00:00 AM,Buses,41
Norton,Vermont,211,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,1734
Presidio,Texas,2403,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,291
Vanceboro,Maine,105,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,1599
Warroad,Minnesota,3423,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,10365
Morgan,Montana,3319,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,10
Roma,Texas,2310,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,387
Hidalgo,Texas,2305,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicles,331335
San Luis,Arizona,2608,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,474895
Derby Line,Vermont,209,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,4789
Derby Line,Vermont,209,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,1144
Richford,Vermont,203,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,160
Brownsville,Texas,2301,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicles,371422
Danville,Washington,3012,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,5
Houlton,Maine,106,US-Canada Border,02/01/2018 12:00:00 AM,Buses,15
Massena,New York,704,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,467
Maida,North Dakota,3416,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,34
Pinecreek,Minnesota,3425,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,511
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Rail Containers Empty,14354
Sumas,Washington,3009,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,11422
Pembina,North Dakota,3401,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,2431
Sarles,North Dakota,3409,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,57
Naco,Arizona,2603,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,39544
Dunseith,North Dakota,3422,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,3099
Frontier,Washington,3020,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,7879
Raymond,Montana,3301,US-Canada Border,02/01/2018 12:00:00 AM,Buses,2
Oroville,Washington,3019,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,24
Sasabe,Arizona,2606,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicles,1819
Alexandria Bay,New York,708,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,15384
Willow Creek,Montana,3325,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,162
Whitlash,Montana,3321,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,20
Alexandria Bay,New York,708,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,30052
Boundary,Washington,3015,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,23
Northgate,North Dakota,3406,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,68
Lancaster,Minnesota,3430,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,269
Carbury,North Dakota,3421,US-Canada Border,02/01/2018 12:00:00 AM,Buses,4
Andrade,California,2502,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,88418
Port Huron,Michigan,3802,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,12348
Bridgewater,Maine,127,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,353
Dunseith,North Dakota,3422,US-Canada Border,02/01/2018 12:00:00 AM,Buses,5
Buffalo-Niagara Falls,New York,901,US-Canada Border,02/01/2018 12:00:00 AM,Buses,873
Wildhorse,Montana,3323,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,116
Antler,North Dakota,3413,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,979
Walhalla,North Dakota,3407,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,4139
Frontier,Washington,3020,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,1871
Ketchikan,Alaska,3102,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,29
Calexico,California,2503,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,630746
Warroad,Minnesota,3423,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,193
Calexico East,California,2507,US-Mexico Border,02/01/2018 12:00:00 AM,Train Passengers,20
Highgate Springs-Alburg,Vermont,212,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,23331
Santa Teresa,New Mexico,2408,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,3261
Trout River,New York,715,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,1864
Skagway,Alaska,3103,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,380
Walhalla,North Dakota,3407,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,639
Houlton,Maine,106,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,7114
Presidio,Texas,2403,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,109
Sweetgrass,Montana,3310,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,138
Skagway,Alaska,3103,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,534
Houlton,Maine,106,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,5583
Trout River,New York,715,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,100
Sault Sainte Marie,Michigan,3803,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,56
Portal,North Dakota,3403,US-Canada Border,02/01/2018 12:00:00 AM,Buses,11
Eagle Pass,Texas,2303,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Full,11767
Calexico East,California,2507,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,7640
Madawaska,Maine,109,US-Canada Border,02/01/2018 12:00:00 AM,Buses,2
Dalton Cache,Alaska,3106,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,114
Champlain-Rouses Point,New York,712,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,596
Frontier,Washington,3020,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,1405
Metaline Falls,Washington,3025,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,19
Algonac,Michigan,3814,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,731
Lancaster,Minnesota,3430,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,40
Portal,North Dakota,3403,US-Canada Border,02/01/2018 12:00:00 AM,Trains,131
Roseau,Minnesota,3426,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,4814
Northgate,North Dakota,3406,US-Canada Border,02/01/2018 12:00:00 AM,Buses,1
Nighthawk,Washington,3011,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,217
Presidio,Texas,2403,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Full,373
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,192
International Falls-Ranier,Minnesota,3604,US-Canada Border,02/01/2018 12:00:00 AM,Buses,34
Hansboro,North Dakota,3415,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,8
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,623
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,4203
Buffalo-Niagara Falls,New York,901,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,7715
Van Buren,Maine,108,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,66
Morgan,Montana,3319,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,281
El Paso,Texas,2402,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Full,38034
Calais,Maine,115,US-Canada Border,02/01/2018 12:00:00 AM,Buses,7
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,257
Progreso,Texas,2309,US-Mexico Border,02/01/2018 12:00:00 AM,Pedestrians,107411
Oroville,Washington,3019,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,19785
Pinecreek,Minnesota,3425,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,43
Lancaster,Minnesota,3430,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,309
Massena,New York,704,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,1363
Boundary,Washington,3015,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,48
Beecher Falls,Vermont,206,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,962
Frontier,Washington,3020,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,2
Grand Portage,Minnesota,3613,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,635
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,3458
Carbury,North Dakota,3421,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,153
Portal,North Dakota,3403,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,16938
Roma,Texas,2310,US-Mexico Border,02/01/2018 12:00:00 AM,Buses,29
Houlton,Maine,106,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,1548
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,46632
Hidalgo,Texas,2305,US-Mexico Border,02/01/2018 12:00:00 AM,Pedestrians,163176
Boundary,Washington,3015,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,22
Vanceboro,Maine,105,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,842
Northgate,North Dakota,3406,US-Canada Border,02/01/2018 12:00:00 AM,Trains,15
Buffalo-Niagara Falls,New York,901,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,20402
Buffalo-Niagara Falls,New York,901,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,57680
Van Buren,Maine,108,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,848
Nogales,Arizona,2604,US-Mexico Border,02/01/2018 12:00:00 AM,Rail Containers Full,2603
Alcan,Alaska,3104,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,67
Lancaster,Minnesota,3430,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,2740
International Falls-Ranier,Minnesota,3604,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,312
Danville,Washington,3012,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,2516
Ogdensburg,New York,701,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,214
Maida,North Dakota,3416,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,170
Port Huron,Michigan,3802,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,572
Raymond,Montana,3301,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,1527
Naco,Arizona,2603,US-Mexico Border,02/01/2018 12:00:00 AM,Pedestrians,12335
Hansboro,North Dakota,3415,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,13
Jackman,Maine,104,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,202
Massena,New York,704,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,1826
Jackman,Maine,104,US-Canada Border,02/01/2018 12:00:00 AM,Buses,5
Piegan,Montana,3316,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,5232
Lynden,Washington,3023,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,3800
San Ysidro,California,2504,US-Mexico Border,02/01/2018 12:00:00 AM,Buses,2395
Ferry,Washington,3013,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,13
Richford,Vermont,203,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,140
Roma,Texas,2310,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,119093
Hansboro,North Dakota,3415,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,5
Roosville,Montana,3318,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,749
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,3905
Porthill,Idaho,3308,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,12
Douglas,Arizona,2601,US-Mexico Border,02/01/2018 12:00:00 AM,Pedestrians,76585
Jackman,Maine,104,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,7095
Jackman,Maine,104,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,583
Sumas,Washington,3009,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,61413
Northgate,North Dakota,3406,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,317
Madawaska,Maine,109,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,39268
Beecher Falls,Vermont,206,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,4385
Noonan,North Dakota,3420,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,20
Bridgewater,Maine,127,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,3349
Scobey,Montana,3309,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,564
Madawaska,Maine,109,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,48
Highgate Springs-Alburg,Vermont,212,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,6008
Eagle Pass,Texas,2303,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicles,189820
Point Roberts,Washington,3017,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,73
Port Huron,Michigan,3802,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,15744
Tecate,California,2505,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,156538
Detroit,Michigan,3801,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,3300
Richford,Vermont,203,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,498
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,47807
Alexandria Bay,New York,708,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,62233
Brownsville,Texas,2301,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,19371
Alexandria Bay,New York,708,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,1279
Portal,North Dakota,3403,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,393
Point Roberts,Washington,3017,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,1051
Fort Kent,Maine,110,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,11163
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,178058
Eagle Pass,Texas,2303,US-Mexico Border,02/01/2018 12:00:00 AM,Trains,270
Santa Teresa,New Mexico,2408,US-Mexico Border,02/01/2018 12:00:00 AM,Buses,16
Noonan,North Dakota,3420,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,1707
Antler,North Dakota,3413,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,267
Brownsville,Texas,2301,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,2525
Calexico East,California,2507,US-Mexico Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,514157
Dunseith,North Dakota,3422,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,1782
Fort Fairfield,Maine,107,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,34
Roma,Texas,2310,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,596
Highgate Springs-Alburg,Vermont,212,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,1532
Brownsville,Texas,2301,US-Mexico Border,02/01/2018 12:00:00 AM,Rail Containers Empty,5949
El Paso,Texas,2402,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,24574
Danville,Washington,3012,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,50
Sarles,North Dakota,3409,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,268
Neche,North Dakota,3404,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,3676
Otay Mesa,California,2506,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Empty,12646
Whitlash,Montana,3321,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,3
Portal,North Dakota,3403,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,1621
Neche,North Dakota,3404,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,400
Trout River,New York,715,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,637
Tecate,California,2505,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,4290
Dunseith,North Dakota,3422,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,135
Fortuna,North Dakota,3417,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,377
Roseau,Minnesota,3426,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,136
Metaline Falls,Washington,3025,US-Canada Border,02/01/2018 12:00:00 AM,Buses,9
Sumas,Washington,3009,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,694
Eagle Pass,Texas,2303,US-Mexico Border,02/01/2018 12:00:00 AM,Rail Containers Empty,15847
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,3544
Douglas,Arizona,2601,US-Mexico Border,02/01/2018 12:00:00 AM,Bus Passengers,1777
Madawaska,Maine,109,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,200
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,20
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,578
Laredo,Texas,2304,US-Mexico Border,02/01/2018 12:00:00 AM,Truck Containers Full,130669
Hannah,North Dakota,3408,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,10
Naco,Arizona,2603,US-Mexico Border,02/01/2018 12:00:00 AM,Trucks,266
Antler,North Dakota,3413,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,242
Sault Sainte Marie,Michigan,3803,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,79895
Jackman,Maine,104,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,2
Eastport,Idaho,3302,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Empty,648
Highgate Springs-Alburg,Vermont,212,US-Canada Border,02/01/2018 12:00:00 AM,Buses,241
Blaine,Washington,3004,US-Canada Border,02/01/2018 12:00:00 AM,Rail Containers Full,6029
Oroville,Washington,3019,US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,728
Calais,Maine,115,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,4326
Walhalla,North Dakota,3407,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Empty,432
International Falls-Ranier,Minnesota,3604,US-Canada Border,02/01/2018 12:00:00 AM,Trucks,1474
Nogales,Arizona,2604,US-Mexico Border,02/01/2018 12:00:00 AM,Pedestrians,252425
Laurier,Washington,3016,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicles,2359
Baudette,Minnesota,3424,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,6
Metaline Falls,Washington,3025,US-Canada Border,02/01/2018 12:00:00 AM,Pedestrians,1
Westhope,North Dakota,3419,US-Canada Border,02/01/2018 12:00:00 AM,Truck Containers Full,529
Sweetgrass,Montana,3310,US-Canada Border,02/01/2018 12:00:00 AM,Personal Vehicle Passengers,24730
Vanceboro,Maine,105,US-Canada Border,02/01/2018 12:00:00 AM,Trains,24
Highgate Springs-Alburg,Vermont,212,US-Canada Border,02/01/2018 12:00:00 AM,Train Passengers,48
Eastport,Idaho,3302,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,3486
Brownsville,Texas,2301,US-Mexico Border,01/01/2018 12:00:00 AM,Truck Containers Full,12119
Laurier,Washington,3016,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Empty,40
Madawaska,Maine,109,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,27626
El Paso,Texas,2402,US-Mexico Border,01/01/2018 12:00:00 AM,Rail Containers Full,2767
Massena,New York,704,US-Canada Border,01/01/2018 12:00:00 AM,Pedestrians,12
Metaline Falls,Washington,3025,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,624
Oroville,Washington,3019,US-Canada Border,01/01/2018 12:00:00 AM,Buses,11
Buffalo-Niagara Falls,New York,901,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,585167
Grand Portage,Minnesota,3613,US-Canada Border,01/01/2018 12:00:00 AM,Buses,60
Laurier,Washington,3016,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Full,218
Point Roberts,Washington,3017,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,1074
Porthill,Idaho,3308,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,393
Naco,Arizona,2603,US-Mexico Border,01/01/2018 12:00:00 AM,Truck Containers Full,120
Otay Mesa,California,2506,US-Mexico Border,01/01/2018 12:00:00 AM,Train Passengers,38
Boundary,Washington,3015,US-Canada Border,01/01/2018 12:00:00 AM,Bus Passengers,24
Brownsville,Texas,2301,US-Mexico Border,01/01/2018 12:00:00 AM,Rail Containers Full,1057
Alcan,Alaska,3104,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,401
Northgate,North Dakota,3406,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Full,727
Sault Sainte Marie,Michigan,3803,US-Canada Border,01/01/2018 12:00:00 AM,Train Passengers,60
Sherwood,North Dakota,3414,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Full,173
Alcan,Alaska,3104,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,2091
Hidalgo,Texas,2305,US-Mexico Border,01/01/2018 12:00:00 AM,Personal Vehicles,349821
Turner,Montana,3306,US-Canada Border,01/01/2018 12:00:00 AM,Pedestrians,2
Buffalo-Niagara Falls,New York,901,US-Canada Border,01/01/2018 12:00:00 AM,Bus Passengers,18815
Turner,Montana,3306,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Full,18
Pinecreek,Minnesota,3425,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,386
Hidalgo,Texas,2305,US-Mexico Border,01/01/2018 12:00:00 AM,Buses,1695
Eagle Pass,Texas,2303,US-Mexico Border,01/01/2018 12:00:00 AM,Trains,266
Raymond,Montana,3301,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,1656
Pembina,North Dakota,3401,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Full,8599
Sarles,North Dakota,3409,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,203
Anacortes,Washington,3010,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,1119
Derby Line,Vermont,209,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,47928
Dalton Cache,Alaska,3106,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,106
Houlton,Maine,106,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,7644
Cross Border Xpress,California,2582,US-Mexico Border,01/01/2018 12:00:00 AM,Pedestrians,121102
Lancaster,Minnesota,3430,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,369
Anacortes,Washington,3010,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,498
Vanceboro,Maine,105,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Empty,704
Douglas,Arizona,2601,US-Mexico Border,01/01/2018 12:00:00 AM,Pedestrians,80456
Skagway,Alaska,3103,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,463
Willow Creek,Montana,3325,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,465
Van Buren,Maine,108,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,852
Alexandria Bay,New York,708,US-Canada Border,01/01/2018 12:00:00 AM,Bus Passengers,1830
El Paso,Texas,2402,US-Mexico Border,01/01/2018 12:00:00 AM,Buses,1363
Sweetgrass,Montana,3310,US-Canada Border,01/01/2018 12:00:00 AM,Rail Containers Empty,537
Laredo,Texas,2304,US-Mexico Border,01/01/2018 12:00:00 AM,Trains,345
Trout River,New York,715,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,13624
Fort Kent,Maine,110,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,1342
Brownsville,Texas,2301,US-Mexico Border,01/01/2018 12:00:00 AM,Bus Passengers,4076
Noonan,North Dakota,3420,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,125
St. John,North Dakota,3405,US-Canada Border,01/01/2018 12:00:00 AM,Trucks,26
Bridgewater,Maine,127,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,3249
Raymond,Montana,3301,US-Canada Border,01/01/2018 12:00:00 AM,Truck Containers Empty,177
Antler,North Dakota,3413,US-Canada Border,01/01/2018 12:00:00 AM,Personal Vehicles,482
